": Zillow is offloading homes — raising ‘red flags’ about the real-estate market","MarketWatch","Zillow 'may have leaned into home acquisition at the wrong time,' one analyst said.   ","2021-11-01 20:49:00","Business","https://www.marketwatch.com/story/zillow-pauses-home-buying-raising-red-flags-about-the-real-estate-market-11634678311?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","29365102093cb9074b08a880facbf508"
"Earnings Results: Sonos gives upbeat earnings outlook despite supply challenges","MarketWatch","Sonos Inc. met sales expectations for its most recent quarter while issuing an upbeat outlook for its new fiscal year.   ","2021-11-17 21:14:00","Business","https://www.marketwatch.com/story/sonos-gives-upbeat-earnings-outlook-despite-supply-challenges-11637183695?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","f3491ff48e97607fd99c727fc0d60736"
"Key Words: Why Chris Christie says fat jokes aren’t funny","MarketWatch","The former governor of New Jersey spoke to CNN's Dana Bash about the ridicule he's faced about his weight: 'After a while, you just learn to deal with it'   ","2021-11-17 21:13:00","Business","https://www.marketwatch.com/story/chris-christie-says-people-are-sensitive-about-what-they-say-to-others-except-when-it-comes-to-weight-11637091264?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","6d034e8825be91dc28936977ee2ec6e8"
"Personal Finance Daily: Gen Z is wildly unrealistic about how much money stocks, crypto and other investments will give them for retirement and you’ve just come into a pile of money, so why are you feeling so anxious?","MarketWatch","   ","2021-11-17 22:44:00","Business","https://www.marketwatch.com/story/gen-z-is-wildly-unrealistic-about-how-much-money-stocks-crypto-and-other-investments-will-give-them-for-retirement-and-youve-just-come-into-a-pile-of-money-so-why-are-you-feeling-so-anxious-11637189079?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","3917c48957d7f4173f40294e2605493d"
"What's Worth Streaming: Here’s everything new coming to Hulu in December 2021","MarketWatch","New seasons of acclaimed comedies 'It's Always Sunny in Philadelphia,' 'Pen15' and 'Letterkenny' on tap for the holidays   ","2021-11-17 22:37:00","Business","https://www.marketwatch.com/story/heres-everything-new-coming-to-hulu-in-december-2021-11637188657?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","e6f32d1c2b888c40b0d04083dd3492ff"
"Market Extra: Inflation in ‘process of peaking,’ but still poses threat to investor portfolios, says Wells Fargo","MarketWatch","Investors are watching closely for any signs that the surge in the cost of living during the pandemic may be starting to ebb, with Wells Fargo Investment Institute being among financial firms pointing to possible relief ahead.   ","2021-11-17 22:17:00","Business","https://www.marketwatch.com/story/inflation-in-process-of-peaking-but-still-poses-threat-to-investor-portfolios-says-wells-fargo-11637187467?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","fdbc6d94a3c41ab690e499b08768dba8"
"Earnings Results: Victoria’s Secret stock soars 12% on profit beat","MarketWatch","Shares of Victoria's Secret & Co. jumped more than 15% in the extended session Wednesday after the apparel maker reported quarterly profit above estimates and said its close partnerships with suppliers are keeping supply-chain issues at bay.   ","2021-11-17 22:14:00","Business","https://www.marketwatch.com/story/victorias-secret-stock-soars-12-on-profit-beat-11637187268?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","4df5209e93abd64085d0198b98a54172"
"The Conversation: High-speed internet is as essential as water or electricity, infrastructure bill proclaims","MarketWatch","Bipartisan legislation provides billions of dollars and eases the way for more equitable broadband access for everybody.   ","2021-11-17 22:07:00","Business","https://www.marketwatch.com/story/high-speed-internet-is-as-essential-as-water-or-electricity-infrastructure-bill-proclaims-11637186821?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","2850606946bd17582ef259b9e8cd0b33"
"What's Worth Streaming: Here’s everything new coming to Hulu in December 2021 —  and what’s leaving","MarketWatch","New seasons of acclaimed comedies 'It's Always Sunny in Philadelphia,' 'Pen15' and 'Letterkenny' on tap for the holidays   ","2021-11-17 23:38:00","Business","https://www.marketwatch.com/story/heres-everything-new-coming-to-hulu-in-december-2021-11637188657?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","d72a202c6681b890e02879c23a18569f"
": Biden pushes electric-vehicle charging plans as he says agenda won’t add to inflation pressure","MarketWatch","President Joe Biden on Wednesday visited a General Motors electric vehicle plant in Detroit, where he talked up how the newly enacted infrastructure law aims to boost the EV industry -- and touted reports that his agenda won't worsen inflation.   ","2021-11-17 23:02:00","Business","https://www.marketwatch.com/story/biden-to-talk-ev-charging-and-infrastructure-law-at-gm-plant-11637165436?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","01820efd6a34140f5eb063ac9faadf41"
"Key Words: ‘As long as we don’t fall into a recession,’ we’re in a long bull market, says ARK Invest’s Cathie Wood","MarketWatch","Star stock picker Cathie Wood remains bullish on the equity market long-term, despite bearish concerns about rising inflation pressures.   ","2021-11-18 00:16:00","Business","https://www.marketwatch.com/story/as-long-is-we-dont-fall-into-a-recession-were-in-a-long-bull-market-says-ark-invests-cathie-wood-11637178646?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","6878ac44f73b9d43d4c54cc388c80ba8"
"Earnings Results: Cisco stock drops 6% after earnings guidance disappoints","MarketWatch","Cisco Systems Inc.'s stock slipped 6% in extended trading Wednesday after the computer-networking company reported fiscal first-quarter results slightly above Wall Street estimates but offered tepid guidance.   ","2021-11-18 01:51:00","Business","https://www.marketwatch.com/story/cisco-stock-drops-nearly-7-after-earnings-guidance-disappoints-11637184086?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","2bd2712a97ec97d52119c299f438dfef"
"Earnings Results: Victoria’s Secret stock soars 11% on profit beat","MarketWatch","Shares of Victoria's Secret & Co. jumped more than 10% in the extended session Wednesday after the apparel maker reported quarterly profit above estimates and said its close partnerships with suppliers are keeping supply-chain issues at bay.   ","2021-11-18 01:49:00","Business","https://www.marketwatch.com/story/victorias-secret-stock-soars-12-on-profit-beat-11637187268?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","4953e0da678a4958823fae28f3115b04"
"What's Worth Streaming: Here’s everything new coming to Disney+ in December 2021","MarketWatch","The 'Star Wars' spinoff series 'The Book of Boba Fett,' the animated movie 'Encanto,' Will Smith's 'Welcome to Earth' and much more are on the way   ","2021-11-18 01:43:00","Business","https://www.marketwatch.com/story/heres-everything-new-coming-to-disney-in-december-2021-11637199783?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","6aadd45b1bee61b1985cd842ad139ae2"
"Dow Jones Newswires: China Evergrande to sell stake in film production company for $273 million","MarketWatch","China Evergrande Group is planning to sell its entire stake in a Hong Kong-listed film and television production company for 2.13 billion Hong Kong dollars ($273.5 million), the latest move by debt-strapped conglomerate to generate cash.   ","2021-11-18 00:21:00","Business","https://www.marketwatch.com/story/china-evergrande-to-sell-stake-in-film-production-company-for-273m-271637194878?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","51921d3bcf636ea0a1b5d7905e4b75c7"
"The Tell: Why the stock market could hit a peak Friday, before ‘minor’ dip Thanksgiving week","MarketWatch","Fundstrat's new technical analyst make the case that the stock benchmarks are nearing a peak this week as the holidays get under way.   ","2021-11-18 03:44:00","Business","https://www.marketwatch.com/story/why-the-stock-market-could-hit-a-peak-friday-before-minor-dip-thanksgiving-week-11637207086?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","7d4fe576653470d93f4eaf46e727313d"
"Help Me Retire: I want to retire in two years, my wife and I have $3 million saved but we’re worried about our son with special needs — what can we do?","MarketWatch","Have a question about your own retirement savings? Email us at HelpMeRetire@marketwatch.com   ","2021-11-18 04:31:00","Business","https://www.marketwatch.com/story/i-want-to-retire-in-two-years-my-wife-and-i-have-3-million-saved-but-were-worried-about-our-son-with-special-needs-what-can-we-do-11637080922?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","b27c448e9aaa8cb4941d2beaa8acb8f0"
"The Margin: Thanksgiving dinner will be more expensive than ever this year: report","MarketWatch","Buying turkey and trimmings to feed 10 will cost $53.31 on average --- 14% more than last year, Farm Bureau says, and the highest since it started tracking   ","2021-11-18 06:00:00","Business","https://www.marketwatch.com/story/thanksgiving-dinner-will-be-more-expensive-than-ever-this-year-report-11637215227?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","7b0c3efd34c8901e6fe7dca2089007aa"
"Financial Crime: My catalytic converter just got stolen — what do I do next?","MarketWatch","Theft of the vital auto part has been rising fast, leading to costly repairs and a lot of anxiety.   ","2021-11-18 05:16:00","Business","https://www.marketwatch.com/story/my-catalytic-converter-just-got-stolen-what-do-i-do-next-11637190380?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","cf49b8ab5de07af00f02e0facbf983aa"
": ‘Facebook is the new tobacco’ — why this star fund manager is choosing stocks differently","MarketWatch","Guy Spier says he no longer looks for companies with extraordinarily high margins.   ","2021-11-18 08:58:00","Business","https://www.marketwatch.com/story/facebook-is-the-new-tobacco-this-star-fund-manager-wants-to-change-how-he-values-companies-11637162250?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","b23362eab2a19b173c4b8c6994436092"
": The Great Resignation is being driven entirely by this one demographic","MarketWatch","The so-called Great Resignation has erupted in America's consciousness, referring to the waves of people leaving the workforce and the difficulty companies are having in finding replacements.   ","2021-11-19 08:48:00","Business","https://www.marketwatch.com/story/you-have-to-say-i-do-before-i-quit-according-to-this-analysis-of-the-jobs-market-11637247723?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","f833b140272f11205107ebbc3b2ee5da"
": Texas and Midwest at risk of winter blackouts if another deep freeze hits, watchdog warns","MarketWatch","The main Texas grid, which is unique in its state-run, and not regional, format, could see a power shortfall of 37% in extreme conditions, NERC said in a report Thursday.   ","2021-11-19 03:09:00","Business","https://www.marketwatch.com/story/texas-and-midwest-at-risk-of-winter-blackouts-if-another-deep-freeze-hits-watchdog-warns-11637291194?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","3f3c068b34a570906447918c7edc7da7"
"Dow Jones Newswires: LG Electronics stock rallies after media report on Apple car","MarketWatch","LG Electronics Inc.'s shares rallied Friday after a news report that Apple Inc. is accelerating plans for a battery-powered autonomous vehicle within four years.   ","2021-11-19 02:00:00","Business","https://www.marketwatch.com/story/lg-electronics-rallies-after-media-report-on-apple-car-271637287260?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","11bfb9c83044f55e8dabe9b469c52a75"
"Earnings Results: Palo Alto Networks tops Street view, raises outlook; shares rise","MarketWatch","Palo Alto Networks Inc. shares gained in the extended session Thursday after the cybersecurity company topped Wall Street expectations for the quarter but raised its billings and revenue forecasts for the year slightly without raising forecast earnings per share.   ","2021-11-19 01:24:00","Business","https://www.marketwatch.com/story/palo-alto-networks-tops-street-view-raises-outlook-shares-slip-11637270501?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","09c9130917a109c3d683fb186fb28242"
"Earnings Results: Intuit stock soars toward record after acquisitions fuel earnings beat, increased guidance","MarketWatch","Intuit Inc. shares jumped more than 8% and headed toward record highs in after-hours trading Thursday, after the software company raised its annual guidance while integrating recent acquisitions.   ","2021-11-19 01:23:00","Business","https://www.marketwatch.com/story/intuit-stock-soars-toward-record-after-acquisitions-fuel-earnings-beat-increased-guidance-11637271197?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","69f1db0b1bbc08b0a1d5890fee1f3edf"
"Earnings Results: Applied Materials blames supply-chain problems for earnings and forecast miss, stock drops from record high","MarketWatch","Applied Materials stock sank in after-hours trading Thursday after it reported fourth-quarter and full-year results that missed sales and revenue expectations.   ","2021-11-19 01:19:00","Business","https://www.marketwatch.com/story/applied-materials-blames-supply-chain-problems-for-earnings-and-forecast-miss-stock-drops-from-record-high-11637271817?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","be08138875d6432158f60b14bf2b9483"
"Earnings Results: Farfetch stock drops more than 20% as sales miss estimates","MarketWatch","Shares of Farfetch Ltd. dropped more than 20% in the extended session Thursday after the luxury fashion e-commerce company missed sales expectations for its third quarter.   ","2021-11-19 01:18:00","Business","https://www.marketwatch.com/story/farfetch-stock-drops-more-than-20-as-sales-miss-estimates-11637272368?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","5cde06fe89e48662c27f000c3fbde32f"
"Earnings Results: Williams-Sonoma results, outlook top Street estimates, stock falls","MarketWatch","Williams-Sonoma Inc. shares gave back Thursday gains in the extended session after the upscale housewares retailer's results and outlook topped Wall  Street expectations.   ","2021-11-19 01:17:00","Business","https://www.marketwatch.com/story/williams-sonoma-results-outlook-top-street-estimates-stock-falls-11637274368?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","2196bda682b3d1593b57ccfbb623f7a7"
